months,rev_Mean,mou_Mean,totcalls,eqpdays,rev_per_minute,calls_per_month,eqp_age_index,custcare_Mean,drop_vce_Mean,blck_vce_Mean,avgmou,avgrev,prob_churn,churn_pred
25,74.0525,707.75,2656,114.0,0.10448324514991181,102.15384615384616,4.384615384615385,3.333333333,7.0,55.0,371.54,59.35,0.38311878,1
15,73.775,579.5,2666,219.0,0.12708871662360036,166.625,13.6875,0.0,2.333333333,4.333333333,418.31,47.4,0.5234526,1
28,9.1,92.0,703,863.0,0.09784946236559139,24.24137931034483,29.75862068965517,0.0,0.0,0.333333333,96.89,50.94,0.38364598,1
17,34.99,119.5,797,513.0,0.2903734439834025,44.27777777777778,28.5,0.0,0.0,0.333333333,149.75,37.01,0.49003917,1
12,81.0325,1365.25,3423,363.0,0.05931015553522415,263.3076923076923,27.923076923076923,1.666666667,9.0,5.333333333,1279.09,63.91,0.6237131,1
13,85.1175,1267.75,5171,226.0,0.06708768472906404,369.35714285714283,16.142857142857142,0.0,8.333333333,11.66666667,1098.92,104.28,0.53416646,1
7,184.1725,2175.5,2457,205.0,0.08461865380197565,307.125,25.625,1.666666667,26.33333333,3.333333333,2221.33,149.0,0.48037347,1
23,79.5075,1331.5,4346,329.0,0.05966791744840525,181.08333333333334,13.708333333333334,1.666666667,14.0,0.666666667,864.05,83.09,0.4626819,1
27,58.7925,615.75,4477,797.0,0.09532630725577625,159.89285714285714,28.464285714285715,0.0,6.666666667,1.333333333,357.92,44.05,0.5136025,1
18,75.1875,557.75,2080,266.0,0.13456375838926174,109.47368421052632,14.0,0.0,6.666666667,0.333333333,383.06,74.39,0.4732806,1
22,25.4275,46.75,604,683.0,0.5325130890052355,26.26086956521739,29.695652173913043,3.0,0.0,0.666666667,44.48,23.58,0.5492146,1
12,65.1725,17.0,1720,358.0,3.620694444444444,132.30769230769232,27.53846153846154,0.0,0.0,0.0,258.45,91.36,0.8529905,1
11,60.3975,43.5,523,317.0,1.357247191011236,43.583333333333336,26.416666666666668,0.0,0.0,0.0,101.8,63.64,0.714138,1
43,19.43333333,20.66666667,8244,784.0,0.8969230766312425,187.36363636363637,17.818181818181817,0.0,1.333333333,0.0,477.13,69.77,0.7457943,1
13,33.99,33.0,911,377.0,0.9997058823529412,65.07142857142857,26.928571428571427,0.0,0.0,0.0,190.58,41.12,0.71593356,1
26,75.9125,668.25,5237,450.0,0.1134292118042585,193.96296296296296,16.666666666666668,9.666666667,8.333333333,0.0,800.39,90.15,0.48852822,1
51,64.875,637.25,8702,210.0,0.10164512338425381,167.34615384615384,4.038461538461538,0.0,1.666666667,11.0,443.58,69.63,0.34483314,0
26,34.65,367.0,5586,786.0,0.09415760869565216,206.88888888888889,29.11111111111111,4.333333333,1.0,1.0,330.46,34.16,0.45952547,1
12,125.4525,1829.5,4612,349.0,0.06853455340071019,354.7692307692308,26.846153846153847,13.66666667,11.33333333,0.666666667,1445.0,97.27,0.4891029,1
16,30.26,212.0,1337,489.0,0.14206572769953052,78.6470588235294,28.764705882352942,2.666666667,2.0,0.0,278.07,37.77,0.5209108,1
39,40.1275,237.5,3065,1146.0,0.16824947589098532,76.625,28.65,0.0,3.666666667,0.333333333,170.38,35.61,0.62110305,1
16,73.87,748.5,5234,467.0,0.09855903935957305,307.88235294117646,27.470588235294116,0.0,5.0,5.0,889.8,97.86,0.50912803,1
16,30.0,27.0,202,459.0,1.0714285714285714,11.882352941176471,27.0,0.0,0.333333333,0.333333333,40.07,30.08,0.42441618,1
11,107.755,777.25,2684,315.0,0.13845807902345003,223.66666666666666,26.25,0.0,4.666666667,8.333333333,920.3,111.08,0.6594083,1
35,80.1875,407.5,1556,554.0,0.19629742962056304,43.22222222222222,15.38888888888889,2.666666667,2.666666667,1.666666667,421.25,67.56,0.49813753,1
8,10.09,8.5,93,232.0,1.0621052631578947,10.333333333333334,25.77777777777778,0.0,0.0,0.0,25.57,10.15,0.38809335,1
11,40.59,1286.0,1830,308.0,0.03153846153846154,152.5,25.666666666666668,3.0,19.0,0.666666667,1140.8,52.83,0.65329885,1
16,51.0325,548.5,6345,463.0,0.0928707916287534,373.2352941176471,27.235294117647058,0.0,3.0,8.333333333,597.07,54.48,0.534422,1
21,34.99,458.5,3522,352.0,0.07614798694232862,160.0909090909091,16.0,0.666666667,4.666666667,1.333333333,482.44,44.13,0.51974905,1
10,79.8875,490.25,1885,312.0,0.1626208651399491,171.36363636363637,28.363636363636363,0.0,0.0,0.0,546.11,66.76,0.5932422,1
14,10.0975,63.75,1339,200.0,0.15594594594594594,89.26666666666667,13.333333333333334,0.0,0.0,0.0,299.0,29.05,0.6021769,1
25,23.24,0.0,884,672.0,23.24,34.0,25.846153846153847,0.0,0.0,0.0,104.3,46.28,0.8361585,1
42,88.685,380.5,6019,1285.0,0.23246395806028833,139.97674418604652,29.88372093023256,0.0,7.0,1.333333333,316.05,74.19,0.66440696,1
11,64.055,580.0,1384,8.0,0.11024956970740105,115.33333333333333,0.6666666666666666,2.333333333,5.333333333,1.333333333,280.3,63.99,0.38377634,1
11,22.87,67.25,695,321.0,0.3350915750915751,57.916666666666664,26.75,0.0,0.333333333,0.0,171.4,33.07,0.7094405,1
11,99.365,998.25,3700,325.0,0.09943957968476357,308.3333333333333,27.083333333333332,0.0,20.66666667,6.0,818.7,65.89,0.7403931,1
23,77.965,285.25,3265,404.0,0.27236681222707426,136.04166666666666,16.833333333333332,0.0,7.333333333,0.0,261.77,74.27,0.6114631,1
10,30.485,237.0,835,295.0,0.12808823529411764,75.9090909090909,26.818181818181817,0.333333333,0.0,3.333333333,275.0,32.03,0.2546195,0
26,57.9375,547.0,4803,56.0,0.10572536496350365,177.88888888888889,2.074074074074074,6.333333333,4.0,9.333333333,554.08,70.15,0.34010327,0
15,131.1425,871.5,4093,156.0,0.15030659025787968,255.8125,9.75,9.333333333,12.33333333,0.666666667,787.79,114.8,0.5002974,1
17,165.3325,1718.5,7456,180.0,0.09615149752835127,414.22222222222223,10.0,0.333333333,11.66666667,1.0,823.19,112.29,0.48392737,1
21,140.1975,893.5,4636,625.0,0.15673281162660704,210.72727272727272,28.40909090909091,1.0,0.0,4.666666667,591.21,67.61,0.5957775,1
35,54.2075,186.5,1712,469.0,0.2891066666666667,47.55555555555556,13.027777777777779,1.0,0.333333333,0.666666667,131.23,37.24,0.49764395,1
8,29.99,33.75,104,214.0,0.8630215827338129,11.555555555555555,23.77777777777778,0.0,0.0,14.33333333,36.0,29.99,0.27968112,0
12,53.33,767.75,2368,355.0,0.06937235772357724,182.15384615384616,27.307692307692307,1.333333333,14.33333333,0.666666667,505.64,54.83,0.6118357,1
13,64.055,1364.0,3319,375.0,0.04692673992673993,237.07142857142858,26.785714285714285,5.666666667,7.333333333,1.666666667,1250.25,51.73,0.5247458,1
27,30.6025,259.5,2167,303.0,0.11747600767754318,77.39285714285714,10.821428571428571,0.0,1.0,0.0,208.27,32.07,0.39632356,1
17,60.065,47.75,441,487.0,1.232102564102564,24.5,27.055555555555557,0.666666667,0.0,2.333333333,54.13,53.92,0.45576113,1
48,160.8325,1555.5,7622,277.0,0.10332958560873756,155.55102040816325,5.653061224489796,0.666666667,28.0,2.0,521.08,65.14,0.45935535,1
23,32.5375,40.5,1226,693.0,0.7840361445783133,51.083333333333336,28.875,0.0,0.333333333,0.0,132.71,33.87,0.6387054,1
24,35.7325,74.25,1217,710.0,0.47485049833887044,48.68,28.4,0.0,0.0,3.666666667,271.04,42.49,0.68473136,1
13,29.765,56.5,200,395.0,0.5176521739130435,14.285714285714286,28.214285714285715,0.0,0.666666667,0.0,73.58,29.85,0.4482869,1
33,16.99,0.5,30,992.0,11.326666666666666,0.8823529411764706,29.176470588235293,0.0,0.0,2.0,1.5,17.04,0.48767853,1
12,153.295,1538.25,4870,364.0,0.09959070976124736,374.61538461538464,28.0,7.333333333,26.66666667,70.0,1411.18,180.46,0.5515151,1
12,59.135,606.5,2607,329.0,0.09734156378600822,200.53846153846155,25.307692307692307,0.0,0.0,0.0,602.4,58.62,0.6497979,1
14,50.34,369.5,1033,426.0,0.13587044534412956,68.86666666666666,28.4,0.666666667,0.333333333,1.333333333,397.25,54.79,0.49123755,1
13,31.165,85.0,2945,287.0,0.3623837209302325,210.35714285714286,20.5,0.666666667,1.666666667,2.0,677.5,66.64,0.7242648,1
23,31.565,470.75,2517,367.0,0.06691043985161632,104.875,15.291666666666666,8.666666667,6.333333333,0.0,435.8,38.58,0.4854386,1
11,30.115,573.75,1815,206.0,0.05239669421487603,151.25,17.166666666666668,0.666666667,8.0,0.0,958.0,46.05,0.697269,1
32,53.6675,404.5,3251,958.0,0.1323489519112207,98.51515151515152,29.03030303030303,0.0,1.666666667,1.0,320.86,65.38,0.5195281,1
12,57.6525,1471.25,2467,335.0,0.03915944982170148,189.76923076923077,25.76923076923077,0.666666667,12.0,1.0,1122.7,79.48,0.6182901,1
23,11.2925,23.75,433,710.0,0.45626262626262626,18.041666666666668,29.583333333333332,0.0,0.666666667,0.333333333,29.48,11.61,0.6215558,1
9,105.855,1123.25,2529,276.0,0.09415610406937959,252.9,27.6,0.333333333,9.666666667,0.333333333,966.0,73.88,0.31457847,0
31,54.5475,123.25,544,920.0,0.43901408450704227,17.0,28.75,0.0,0.666666667,0.666666667,39.34,33.4,0.51136136,1
14,632.875,2733.75,4493,173.0,0.23141969101380383,299.53333333333336,11.533333333333333,8.333333333,81.0,12.66666667,1830.15,345.34,0.6091627,1
16,30.27,30.5,686,476.0,0.9609523809523809,40.35294117647059,28.0,0.0,1.0,5.333333333,130.07,36.95,0.5721426,1
22,174.965,868.5,2461,180.0,0.20122484186313974,107.0,7.826086956521739,17.0,0.666666667,1.666666667,397.62,72.98,0.4920448,1
21,44.255,335.5,2356,150.0,0.13151560178306093,107.0909090909091,6.818181818181818,0.0,3.666666667,0.666666667,385.5,64.56,0.37829712,1
12,72.37,603.0,1938,270.0,0.119817880794702,149.07692307692307,20.76923076923077,0.0,4.333333333,0.666666667,436.82,61.81,0.59579086,1
15,53.26,608.0,3575,388.0,0.08745484400656814,223.4375,24.25,9.0,8.333333333,70.0,543.93,71.69,0.55322313,1
14,10.4125,38.0,368,437.0,0.2669871794871795,24.533333333333335,29.133333333333333,0.0,8.0,2.333333333,45.77,10.17,0.6320489,1
23,92.89,962.5,5908,460.0,0.09640892579138557,246.16666666666666,19.166666666666668,4.333333333,22.0,4.0,834.4,85.43,0.50078505,1
8,35.3125,130.5,340,236.0,0.2685361216730038,37.77777777777778,26.22222222222222,0.0,0.666666667,0.333333333,135.29,35.17,0.19506197,0
17,51.7125,545.5,2671,488.0,0.09462488563586459,148.38888888888889,27.11111111111111,0.0,8.0,0.0,498.93,53.78,0.5077985,1
12,144.3,1319.25,3875,357.0,0.10929748153758759,298.0769230769231,27.46153846153846,0.0,26.66666667,0.0,920.27,73.02,0.7063764,1
28,45.23,146.75,916,823.0,0.30612521150592215,31.586206896551722,28.379310344827587,0.0,1.333333333,2.0,67.62,33.99,0.49636486,1
9,32.405,332.25,1862,282.0,0.09723930982745686,186.2,28.2,1.0,0.333333333,2.666666667,666.38,65.2,0.31939426,0
20,102.7725,1500.5,10789,610.0,0.06844655344655344,513.7619047619048,29.047619047619047,0.333333333,3.0,6.666666667,1660.42,144.24,0.44905448,1
10,138.6375,1287.0,2297,278.0,0.1076378105590062,208.8181818181818,25.272727272727273,6.666666667,3.333333333,8.333333333,1083.33,164.39,0.34593654,0
28,18.5,70.75,7664,314.0,0.2578397212543554,264.2758620689655,10.827586206896552,0.0,0.0,1.333333333,456.72,49.93,0.7106418,1
11,33.34,236.5,685,17.0,0.14037894736842108,57.083333333333336,1.4166666666666667,0.0,5.333333333,1.0,177.9,48.85,0.53065884,1
11,62.7025,162.75,220,322.0,0.38291603053435114,18.333333333333332,26.833333333333332,0.0,0.0,0.666666667,66.78,54.41,0.53994185,1
18,99.945,1020.5,2146,544.0,0.09784140969162995,112.94736842105263,28.63157894736842,0.0,0.666666667,0.333333333,546.59,58.87,0.53037703,1
29,74.99,1452.25,5148,216.0,0.05160158265955617,171.6,7.2,2.0,13.66666667,1.0,845.42,103.07,0.34839034,0
16,93.16,847.25,4727,99.0,0.10982611258473327,278.05882352941177,5.823529411764706,0.333333333,10.66666667,0.0,995.86,87.39,0.473249,1
14,38.21,1256.25,2478,153.0,0.030391727977729172,165.2,10.2,51.33333333,5.0,0.333333333,656.23,42.09,0.43076876,1
10,14.385,244.5,706,293.0,0.05859470468431772,64.18181818181819,26.636363636363637,2.333333333,1.333333333,1.333333333,244.88,17.48,0.43517053,1
20,45.2525,603.75,3592,207.0,0.07482844150475403,171.04761904761904,9.857142857142858,1.333333333,6.666666667,0.666666667,680.32,75.07,0.41980672,1
25,66.8475,1181.25,11612,308.0,0.05654260943116938,446.61538461538464,11.846153846153847,6.0,14.33333333,5.333333333,1562.18,102.71,0.42971027,1
10,45.955,268.25,1033,318.0,0.170677808727948,93.9090909090909,28.90909090909091,3.0,1.666666667,15.33333333,295.67,49.41,0.62798727,1
19,36.4425,74.5,397,578.0,0.482682119205298,19.85,28.9,0.0,1.333333333,0.666666667,51.18,36.2,0.45649993,1
8,52.755,639.0,1082,232.0,0.0824296875,120.22222222222223,25.77777777777778,0.0,0.0,0.0,699.57,57.49,0.2813905,0
27,128.635,1451.75,6593,247.0,0.08854586129753915,235.46428571428572,8.821428571428571,1.666666667,12.33333333,1.333333333,1516.47,162.52,0.35818383,1
29,59.48,343.75,8057,283.0,0.17253081943437273,268.56666666666666,9.433333333333334,1.666666667,1.0,6.0,688.71,96.71,0.45941353,1
12,28.745,49.25,836,76.0,0.5720398009950249,64.3076923076923,5.846153846153846,1.0,4.666666667,1.0,201.1,30.66,0.72568,1
11,36.0425,163.5,648,342.0,0.21910334346504556,54.0,28.5,0.0,0.0,0.0,162.1,36.34,0.58231086,1
15,10.875,35.5,330,453.0,0.2979452054794521,20.625,28.3125,0.0,0.0,0.0,46.14,10.58,0.49935055,1
14,30.2375,113.25,714,403.0,0.2646608315098468,47.6,26.866666666666667,0.0,0.666666667,0.0,132.0,26.47,0.4916359,1
20,82.9425,1215.0,4711,103.0,0.06820929276315789,224.33333333333334,4.904761904761905,3.0,11.66666667,0.666666667,806.74,86.57,0.3473382,0
26,42.7125,1132.75,10480,767.0,0.03767364939360529,388.14814814814815,28.40740740740741,9.0,40.0,4.666666667,816.75,54.98,0.5246502,1
14,10.0975,360.25,1983,398.0,0.027951557093425606,132.2,26.533333333333335,0.0,1.0,0.0,431.23,23.25,0.4978657,1
10,154.725,2119.5,1458,298.0,0.07296628153737326,132.54545454545453,27.09090909090909,0.0,0.0,0.0,1550.11,93.42,0.4857308,1
12,29.99,273.25,863,364.0,0.10935278030993618,66.38461538461539,28.0,0.0,0.0,1.666666667,231.09,30.19,0.47734895,1
13,68.6825,1281.75,4232,258.0,0.05354316897290977,302.2857142857143,18.428571428571427,0.666666667,37.33333333,4.333333333,1277.0,63.29,0.5962532,1
32,18.9525,24.25,610,969.0,0.7505940594059406,18.484848484848484,29.363636363636363,0.0,0.333333333,0.0,61.32,21.23,0.6031022,1
30,195.89,1213.25,5628,180.0,0.16132592135062795,181.5483870967742,5.806451612903226,1.0,9.666666667,0.0,769.25,110.98,0.40168032,1
8,43.6875,258.0,463,215.0,0.1686776061776062,51.44444444444444,23.88888888888889,0.0,2.0,1.666666667,215.5,37.09,0.22158694,0
15,70.6,573.0,868,436.0,0.1229965156794425,54.25,27.25,0.0,0.0,0.0,240.36,13.62,0.60322976,1
15,50.815,357.75,763,431.0,0.1416445993031359,47.6875,26.9375,0.0,4.0,0.0,236.93,52.51,0.4873009,1
11,78.25,803.75,2381,328.0,0.09723516620068344,198.41666666666666,27.333333333333332,3.666666667,5.666666667,29.66666667,681.2,79.44,0.6269966,1
30,50.0,466.5,3205,910.0,0.10695187165775401,103.38709677419355,29.35483870967742,0.0,9.666666667,5.666666667,272.07,45.55,0.59557796,1
13,35.0325,478.0,3220,380.0,0.07313674321503132,230.0,27.142857142857142,0.0,38.66666667,4.333333333,556.91,58.1,0.64940107,1
14,99.6075,1147.25,9430,27.0,0.0867472240365774,628.6666666666666,1.8,2.333333333,19.0,1.333333333,1908.38,151.29,0.4461327,1
17,32.9825,116.0,875,506.0,0.28190170940170944,48.611111111111114,28.11111111111111,0.0,1.333333333,2.0,166.25,32.88,0.49521902,1
18,34.465,152.5,573,521.0,0.22452768729641695,30.157894736842106,27.42105263157895,0.0,1.0,1.666666667,95.81,34.33,0.41398185,1
23,35.0075,114.75,2457,404.0,0.3024406047516199,102.375,16.833333333333332,0.666666667,24.0,9.0,397.0,85.54,0.75073004,1
34,216.91,1552.75,8602,589.0,0.13960418342719227,245.77142857142857,16.82857142857143,0.666666667,17.33333333,1.0,1205.39,153.99,0.5504618,1
13,5.0,0.0,2211,405.0,5.0,157.92857142857142,28.928571428571427,0.0,0.0,0.0,946.5,87.77,0.93575996,1
21,82.1325,423.75,8370,353.0,0.1933666862860506,380.45454545454544,16.045454545454547,2.666666667,2.333333333,1.666666667,1119.5,153.93,0.59822553,1
12,71.4875,612.75,1986,373.0,0.1164765784114053,152.76923076923077,28.692307692307693,0.0,0.666666667,4.0,411.0,50.81,0.5809907,1
15,29.99,88.5,609,438.0,0.3350837988826815,38.0625,27.375,0.0,0.0,0.0,93.14,31.82,0.45152304,1
23,30.34,146.0,2640,701.0,0.20639455782312924,110.0,29.208333333333332,0.0,2.0,0.0,554.43,94.88,0.6766688,1
22,42.87,178.0,1487,676.0,0.2394972067039106,64.65217391304348,29.391304347826086,0.0,1.666666667,0.666666667,173.95,43.34,0.56695557,1
8,149.8025,1273.75,2767,40.0,0.11751519905863896,307.44444444444446,4.444444444444445,0.666666667,6.333333333,0.666666667,910.57,84.94,0.42423418,1
32,51.89333333,220.3333333,4796,78.0,0.23445783134555087,145.33333333333334,2.3636363636363638,0.0,1.0,5.333333333,562.54,79.45,0.45916155,1
36,37.9125,999.25,2459,419.0,0.037903024243939015,66.45945945945945,11.324324324324325,7.666666667,8.666666667,0.333333333,481.24,30.04,0.41288206,1
23,39.4,343.25,4881,136.0,0.11445170660856935,203.375,5.666666666666667,1.333333333,1.333333333,20.33333333,343.57,50.41,0.39301986,1
13,48.1,361.75,2438,409.0,0.13259820813232254,174.14285714285714,29.214285714285715,0.0,10.33333333,0.666666667,391.0,49.83,0.64268684,1
16,71.5225,773.75,3385,135.0,0.09231687641174571,199.11764705882354,7.9411764705882355,4.0,1.333333333,5.0,531.27,62.04,0.4074849,1
8,34.99,302.25,662,235.0,0.1153833470733718,73.55555555555556,26.11111111111111,0.0,0.666666667,0.333333333,290.0,35.45,0.18532623,0
28,55.7225,359.25,4039,2.0,0.154677307425399,139.27586206896552,0.06896551724137931,0.0,4.0,0.333333333,379.26,56.26,0.26617312,0
34,29.99,3.5,142,1006.0,6.664444444444444,4.057142857142857,28.742857142857144,0.0,0.0,0.0,9.66,30.31,0.44079095,1
19,39.1025,303.75,5173,589.0,0.1283100902378999,258.65,29.45,1.666666667,5.0,0.333333333,520.94,52.96,0.57276917,1
18,92.9725,813.0,5860,257.0,0.11421683046683047,308.42105263157896,13.526315789473685,0.0,11.66666667,37.33333333,616.29,76.32,0.54014874,1
17,298.31,1893.25,6352,27.0,0.15748185297611192,352.8888888888889,1.5,0.666666667,12.0,15.0,1531.38,195.45,0.46670744,1
17,79.2025,232.25,1311,513.0,0.3395605573419078,72.83333333333333,28.5,0.0,1.0,4.666666667,404.81,80.35,0.5656495,1
17,41.5425,375.0,1932,488.0,0.11048537234042552,107.33333333333333,27.11111111111111,0.333333333,2.333333333,0.333333333,338.33,52.28,0.47649512,1
17,35.7025,266.5,2996,491.0,0.13346728971962618,166.44444444444446,27.27777777777778,0.333333333,1.666666667,0.333333333,339.75,51.19,0.51301575,1
17,51.185,475.25,2776,2.0,0.1074750656167979,154.22222222222223,0.1111111111111111,0.666666667,8.666666667,4.666666667,461.56,59.45,0.31345367,0
27,36.69,148.0,946,823.0,0.246241610738255,33.785714285714285,29.392857142857142,0.0,3.666666667,0.0,107.96,33.89,0.6182103,1
10,90.915,2491.25,6953,293.0,0.036479085164008426,632.0909090909091,26.636363636363637,8.0,59.0,1.0,2026.0,88.2,0.25435948,0
14,234.8175,2316.5,2845,112.0,0.10132362459546926,189.66666666666666,7.466666666666667,1.0,28.66666667,2.0,1227.92,131.12,0.59486455,1
24,32.49,148.75,3187,716.0,0.21696160267111855,127.48,28.64,0.0,2.333333333,0.666666667,404.65,60.61,0.67566055,1
32,65.5,440.5,6414,387.0,0.14835787089467722,194.36363636363637,11.727272727272727,1.0,2.333333333,3.0,719.6,79.3,0.54249376,1
18,272.95,1735.25,4763,498.0,0.15720662347012238,250.68421052631578,26.210526315789473,1.666666667,9.333333333,0.666666667,1165.12,193.62,0.54905844,1
13,75.9625,543.25,3756,32.0,0.13957280661460728,268.2857142857143,2.2857142857142856,0.333333333,2.0,3.333333333,816.0,79.17,0.51814437,1
11,87.2025,1209.75,4408,137.0,0.07202353912863928,367.3333333333333,11.416666666666666,3.333333333,0.666666667,24.66666667,1717.56,109.77,0.5565846,1
25,22.4025,9.75,340,774.0,2.083953488372093,13.076923076923077,29.76923076923077,0.0,0.0,0.333333333,30.38,26.8,0.6138415,1
16,41.6025,365.25,1867,480.0,0.11359044368600682,109.82352941176471,28.235294117647058,1.666666667,27.0,7.0,210.27,33.07,0.6020914,1
23,60.7325,203.5,1982,300.0,0.2969804400977995,82.58333333333333,12.5,0.0,3.0,0.0,411.67,73.14,0.5467327,1
26,74.9325,530.75,4148,213.0,0.14091678420310297,153.62962962962962,7.888888888888889,0.0,7.333333333,2.333333333,437.96,58.12,0.48703086,1
12,58.44,950.5,1787,206.0,0.06141881240147136,137.46153846153845,15.846153846153847,1.666666667,9.0,0.666666667,754.0,64.05,0.56540704,1
19,100.82,1389.0,7939,53.0,0.07253237410071942,396.95,2.65,4.666666667,26.0,3.0,905.67,81.75,0.3560699,1
18,30.1025,9.25,117,296.0,2.9368292682926826,6.157894736842105,15.578947368421053,0.0,0.0,0.333333333,8.53,32.53,0.54085153,1
19,69.1375,348.25,3090,555.0,0.1979599141016464,154.5,27.75,0.0,2.666666667,5.0,448.28,73.13,0.5765537,1
20,51.5325,196.5,4297,329.0,0.2609240506329114,204.61904761904762,15.666666666666666,0.0,11.0,2.666666667,526.56,59.02,0.7171504,1
35,48.1775,3206.5,16325,44.0,0.015020265003897117,453.47222222222223,1.2222222222222223,0.0,92.0,18.66666667,1033.62,55.31,0.46164468,1
18,31.51,103.75,1573,504.0,0.3008114558472554,82.78947368421052,26.526315789473685,0.0,1.0,0.0,172.41,39.83,0.5841951,1
13,98.985,362.75,786,312.0,0.2721237113402062,56.142857142857146,22.285714285714285,0.0,2.0,0.0,164.5,40.85,0.6032407,1
28,32.015,66.25,552,6.0,0.4760594795539034,19.03448275862069,0.20689655172413793,0.0,0.333333333,0.666666667,36.62,28.42,0.24580717,0
21,11.435,189.75,1285,621.0,0.0599475753604194,58.40909090909091,28.227272727272727,0.0,3.333333333,0.0,177.1,18.78,0.4881758,1
9,31.9525,187.75,827,275.0,0.16928476821192054,82.7,27.5,0.0,0.0,0.0,232.38,28.0,0.28719568,0
11,43.2075,324.0,750,331.0,0.13294615384615385,62.5,27.583333333333332,1.0,7.666666667,0.333333333,302.7,49.01,0.66570675,1
13,44.08,428.25,2106,368.0,0.1026907396622015,150.42857142857142,26.285714285714285,0.0,0.0,0.0,461.55,46.39,0.5156301,1
21,132.8925,950.75,6848,63.0,0.13962962962962963,311.27272727272725,2.8636363636363638,0.0,2.666666667,2.333333333,835.15,126.91,0.41760537,1
30,30.2375,26.5,994,904.0,1.0995454545454546,32.064516129032256,29.161290322580644,0.0,0.0,1.0,58.86,30.7,0.6432491,1
19,44.3525,252.25,1531,557.0,0.17513326752221126,76.55,27.85,0.0,1.666666667,0.333333333,228.17,47.66,0.5228213,1
21,10.95,5.75,2316,628.0,1.622222222222222,105.27272727272727,28.545454545454547,0.0,0.0,0.0,192.75,34.93,0.7513523,1
10,45.0925,562.0,1455,302.0,0.08009325044404973,132.27272727272728,27.454545454545453,0.0,0.0,0.0,536.44,41.85,0.3375623,0
22,35.34,168.25,1971,663.0,0.20880354505169868,85.69565217391305,28.82608695652174,0.0,2.666666667,1.666666667,228.7,36.85,0.57723707,1
10,55.5425,416.75,1146,317.0,0.13295631358467982,104.18181818181819,28.818181818181817,0.0,3.0,0.0,429.89,40.85,0.5839262,1
21,80.465,726.5,3272,632.0,0.11060481099656358,148.72727272727272,28.727272727272727,0.333333333,6.666666667,6.666666667,381.5,38.61,0.575474,1
22,53.7,76.5,2555,505.0,0.6929032258064517,111.08695652173913,21.956521739130434,0.0,0.666666667,0.0,224.15,52.32,0.68322855,1
43,16.99,2.75,67,1300.0,4.530666666666666,1.5227272727272727,29.545454545454547,0.0,0.0,0.0,4.19,18.07,0.5047806,1
9,14.2475,241.25,704,272.0,0.058813209494324045,70.4,27.2,0.0,1.666666667,1.0,227.75,14.2,0.40880778,1
24,15.63,118.75,853,718.0,0.13052192066805846,34.12,28.72,0.0,3.333333333,1.0,86.41,17.01,0.5470487,1
34,47.91666667,320.6666667,2986,411.0,0.14896373056487422,85.31428571428572,11.742857142857142,0.0,3.0,0.0,314.26,51.2,0.495542,1
22,101.12,231.5,2621,61.0,0.43492473118279573,113.95652173913044,2.652173913043478,0.0,1.0,0.666666667,444.9,84.12,0.5272173,1
8,106.3975,758.5,2430,165.0,0.14008887425938116,270.0,18.333333333333332,0.0,0.0,0.0,746.0,97.27,0.3862406,1
25,22.4075,90.25,1625,754.0,0.24556164383561643,62.5,29.0,2.666666667,1.666666667,0.666666667,189.92,41.58,0.58474237,1
18,15.6475,17.0,199,535.0,0.8693055555555556,10.473684210526315,28.157894736842106,0.0,0.0,0.0,26.59,18.75,0.49511355,1
8,44.825,840.5,2623,257.0,0.053267973856209155,291.44444444444446,28.555555555555557,13.66666667,21.33333333,4.0,889.14,132.91,0.288301,0
18,80.0675,523.75,2215,25.0,0.15258218199142448,116.57894736842105,1.3157894736842106,2.0,7.0,0.333333333,375.5,69.08,0.32676706,0
16,30.485,95.75,492,480.0,0.3150904392764858,28.941176470588236,28.235294117647058,0.0,0.333333333,0.666666667,68.47,30.34,0.41131207,1
25,30.0,94.5,697,615.0,0.31413612565445026,26.807692307692307,23.653846153846153,0.0,2.0,0.333333333,131.33,30.26,0.4575381,1
15,70.8875,475.75,1832,455.0,0.14868904037755637,114.5,28.4375,1.0,8.0,1.0,656.15,98.7,0.5810493,1
32,35.655,108.75,1873,949.0,0.324874715261959,56.75757575757576,28.757575757575758,0.0,0.0,0.666666667,119.2,35.61,0.60063845,1
22,75.8975,80.5,2401,171.0,0.9312576687116564,104.3913043478261,7.434782608695652,0.333333333,1.333333333,0.0,409.71,98.42,0.60409766,1
19,26.085,207.0,756,90.0,0.12540865384615385,37.8,4.5,0.333333333,0.666666667,0.666666667,169.82,35.92,0.35129985,0
20,34.99,331.75,1034,593.0,0.10515401953418482,49.23809523809524,28.238095238095237,3.0,10.0,1.666666667,157.68,31.8,0.510222,1
18,29.6,26.5,163,541.0,1.0763636363636364,8.578947368421053,28.473684210526315,0.0,0.333333333,0.0,30.59,30.63,0.41206208,1
7,35.305,154.75,822,204.0,0.226677367576244,102.75,25.5,0.0,3.0,0.333333333,206.67,35.52,0.22622359,0
13,22.9875,125.0,715,370.0,0.1824404761904762,51.07142857142857,26.428571428571427,0.0,0.0,0.0,193.58,31.04,0.53266543,1
11,38.9725,337.75,1226,307.0,0.11504797047970479,102.16666666666667,25.583333333333332,1.0,5.333333333,0.666666667,384.56,36.34,0.65018433,1
